seq	lat	long
3573	-100.415	25.745
3574	-103.335	20.71
3575	-100.285	25.615
3576	-99	19.235
3577	-99.07	19.29
3578	-6.015	37.465
3579	-100.355	25.645
3580	-99.01	19.29
3581	-99.02	19.38
3582	-99.025	19.25
3583	-100.825	25.615
3584	-99.26	19.45
3585	-99.235	19.315
3586	-100.185	25.655
3587	-99.27	41.717
3588	-103.4	20.69
3589	-99.255	19.435
3590	-99.27	19.375
3591	-103.41	20.74
3592	-100.3	25.715
3593	-99.15	19.305
3594	-100.41	25.78
3595	-99.195	19.21
3596	-100.39	25.67
3597	-98.995	19.35
3598	-99.085	19.465
3599	-99.1	19.495
3600	-103.36	20.615
3601	-100.285	25.58
3602	-100.195	25.78
3603	-98.985	19.355
3604	-99.275	19.395
3605	-103.29	20.69
3606	-103.33	20.64
3607	-99.09	19.375
3608	-100.35	25.655
3609	-99.085	19.31
3610	-99.205	19.46
3611	-103.39	20.71
3612	-101.355	20.68
3613	-100.265	25.715
3614	-99.005	19.205
3615	-99.15	19.275
3616	-103.275	20.69
3617	-100.46	25.67
3618	-99.195	19.285
3619	-103.26	20.62
3620	-99.22	19.485
3621	-116.945	32.525
3622	-99.055	19.515
3623	-99.055	19.52
3624	-99.03	19.28
3625	-99.185	19.27
3626	-100.37	25.76
3627	-103.385	20.59
3628	-99.05	19.44
3629	-98.205	19.055
3630	-103.33	20.76
3631	-98.95	19.365
3632	-100.36	25.735
3633	-100.39	25.65
3634	-103.355	20.63
3635	-99.145	19.57
3636	-100.11	25.65
3637	-99.135	19.535
3638	-99.24	19.36
3639	-103.28	20.675
3640	-99.195	19.31
3641	-84.075	9.94
3642	-100.26	25.745
3643	-98.99	19.22
3644	-103.345	20.64
3645	-100.38	25.76
3646	-99.06	19.315
3647	-103.45	20.625
3648	-100.245	25.59
3649	-99.09	19.19
3650	-99.015	19.245
3651	-103.425	20.635
3652	-99.005	19.35
3653	-100.215	25.725
3654	-99.215	19.515
3655	-99.085	19.34
3656	-103.29	20.715
3657	-99.16	19.465
3658	-116.915	32.515
3659	-99	19.28
3660	-100.3	25.62
3661	-99.005	19.285
3662	-103.31	20.63
3663	-101.67	21.165
3664	-99.16	19.48
3665	-99.045	19.47
3666	-99.235	19.455
3667	-88.31	41.777
3668	-99.155	19.305
3669	-100.365	25.76
3670	-100.255	41.845
3671	-103.4	20.695
3672	-99.145	19.565
3673	-99.22	19.395
3674	-103.25	20.62
3675	-100.345	25.74
3676	-99.035	19.47
3677	-98.94	19.28
3678	-99.31	19.355
3679	-99.09	19.46
3680	-99.025	19.325
3681	-99.075	19.44
3682	-99.22	19.275
3683	-100.34	25.73
3684	-99.135	19.205
3685	-99.12	19.315
3686	-99.105	19.405
3687	-99.585	19.265
3688	-100.31	25.735
3689	-99.175	19.23
3690	-99.235	19.41
3691	-99.085	19.25
3692	-99.07	19.53
3693	-99.18	19.53
3694	-99.19	19.535
3695	-99.245	19.415
3696	-99.015	19.39
3697	-103.38	20.76
3698	-100.265	25.675
3699	-100.38	25.67
3700	-98.995	19.17
3701	-86.86	21.075
3702	-103.345	20.735
3703	-99.235	19.27
3704	-98.99	19.415
3705	-98.995	19.235
3706	-100.22	25.725
3707	-99.235	19.48
3708	-103.71	20.65
3709	-98.355	19.29
3710	-103.38	20.58
3711	-100.375	25.795
3712	-103.39	20.615
3713	-101.435	26.89
3714	-103.245	41.81
3715	-99.12	19.345
3716	-99.085	19.305
3717	-99.01	19.68
3718	-100.595	25.81
3719	-102.625	22.775
3720	-100.37	25.665
3721	-103.27	20.65
3722	-99.275	19.34
3723	-100.23	25.55
3724	-99.155	19.265
3725	-99.245	19.28
3726	-99.15	19.535
3727	-99.07	41.717
3728	-99.015	19.41
3729	-99.21	19.475
3730	-103.43	20.645
3731	-103.44	20.73
3732	-99.05	41.778
3733	-99.31	19.335
3734	-98.96	19.36
3735	-99.015	19.195
3736	-99.1	19.35
3737	-103.42	20.735
3738	-98.21	41.778
3739	-99.22	19.36
3740	-100.375	41.845
3741	-99.01	41.748
3742	-100.235	25.715
3743	-99.235	19.545
3744	-103.4	20.715
3745	-84.135	9.94
3746	-99.12	19.255
3747	-104.66	41.663
3748	-99.125	19.23
3749	-100.375	25.66
3750	-100.38	25.78
3751	-99.065	19.295
3752	-100.195	25.75
3753	-103.71	19.225
3754	-99.08	19.505
3755	-100.21	41.845
3756	-99.155	19.28
3757	-99.56	24.85
3758	-103.295	20.665
3759	-103.42	20.67
3760	-99.2	19.265
3761	-99.04	19.47
3762	-103.255	20.46
3763	-99.16	19.255
3764	-99.145	19.195
3765	-99.115	19.23
3766	-100.37	25.635
3767	-100.38	25.795
3768	-103.395	20.625
3769	-98.985	19.34
3770	-110.99	29.105
3771	-100.32	25.615
3772	-116.93	32.51
3773	-99.065	19.185
3774	-100.36	25.75
3775	-103.345	20.63
3776	-103.46	20.65
3777	-99.02	19.185
3778	-105.23	20.635
3779	-99.27	19.315
3780	-103.315	20.685
3781	-103.27	20.675
3782	-100.295	25.715
3783	-100.29	25.715
3784	-99.08	19.435
3785	-99.025	19.33
3786	-100.27	25.675
3787	-103.345	20.635
3788	-100.19	25.73
3789	-100.475	25.685
3790	-101.67	21.135
3791	-99.13	19.235
3792	-99	19.195
3793	-99.22	19.515
3794	-100.985	22.14
3795	-99.25	19.48
3796	-103.43	20.665
3797	-100.265	25.62
3798	-99.195	19.33
3799	-99.28	41.748
3800	-103.24	20.63
3801	-100.395	25.66
3802	-99.01	19.415
3803	-99.04	19.285
3804	-100.265	25.665
3805	-99.095	19.22
3806	-99.255	19.335
3807	-99.125	19.545
3808	-103.41	20.66
3809	-103.42	20.755
3810	-100.335	25.715
3811	-98.965	19.43
3812	-99.145	19.24
3813	-98.96	19.225
3814	-100.38	25.725
3815	-102.29	21.885
3816	-98.92	19.31
3817	-99.17	19.49
3818	-100.215	25.535
3819	-100.365	25.74
3820	-99.055	41.689
3821	-99.03	19.51
3822	-99.045	19.51
3823	-98.205	19.025
3824	-99.255	19.395
3825	-99.245	19.395
3826	-103.285	20.655
3827	-99.04	19.535
3828	-99.155	19.54
3829	-99.005	19.295
3830	-99.28	19.385
3831	-100.36	25.77
3832	-99.05	19.285
3833	-103.44	20.625
3834	-100.24	25.675
3835	-103.31	20.725
3836	-100.41	25.755
3837	-103.3	20.72
3838	-103.41	20.655
3839	-103.295	20.61
3840	-101.705	21.155
3841	-99.02	19.205
3842	-101.675	21.14
3843	-103.225	20.64
3844	-103.335	20.625
3845	-100.34	25.74
3846	-103.41	20.665
3847	-100.325	25.73
3848	-99.21	19.28
3849	-100.35	25.66
3850	-99.075	19.34
3851	-99.315	19.35
3852	-99.035	19.355
3853	-99.25	19.54
3854	-99.14	19.27
3855	-99.195	19.465
3856	-100.27	25.695
3857	-100.265	25.695
3858	-99.13	19.515
3859	-100.4	25.74
3860	-99.075	19.185
3861	-103.415	20.625
3862	-99.19	19.27
3863	-100.245	25.595
3864	-100.21	25.715
3865	-99.045	19.285
3866	-100.355	25.66
3867	-84.09	9.935
3868	-100.395	25.655
3869	-99.035	19.49
3870	-99.085	19.625
3871	-103.32	20.74
3872	-100.375	25.745
3873	-99	19.38
3874	-99.115	19.515
3875	-103.275	20.655
3876	-99.105	19.285
3877	-96.725	17.065
3878	-99.52	27.495
3879	-103.42	20.65
3880	-98.99	19.295
3881	-100.395	25.78
3882	-103.41	20.65
3883	-103.435	20.63
3884	-99.23	19.415
3885	-99.33	19.325
3886	-100.38	25.77
3887	-99.085	19.52
3888	-100.265	25.81
3889	-99.065	19.525
3890	-103.425	20.675
3891	-99.035	19.32
3892	-99.095	19.38
3893	-99.03	19.325
3894	-100.955	22.145
3895	-99.255	19.475
3896	-100.245	25.58
3897	-103.375	20.61
3898	-99.255	19.34
3899	-99.01	41.717
3900	-100.275	25.69
3901	-99.215	19.535
3902	-98.68	19.335
3903	-99.215	19.205
3904	-99.135	19.24
3905	-99.09	19.255
3906	-99.24	19.55
3907	-99.22	19.405
3908	-103.35	20.74
3909	-100.38	25.65
3910	-98.985	19.835
3911	-100.24	25.66
3912	-103.475	20.575
3913	-99.245	19.365
3914	-103.37	20.72
3915	-103.335	20.72
3916	-103.255	20.595
3917	-100.29	25.71
3918	-99.065	19.245
3919	-99.235	19.49
3920	-99.225	19.36
3921	-99	19.375
3922	-100.26	25.615
3923	-99.045	19.295
3924	-99.175	19.565
3925	-101.37	20.67
3926	-98.98	19.335
3927	-99.005	19.23
3928	-99.02	19.34
3929	-99.21	19.41
3930	-99.22	19.21
3931	-100.285	25.76
3932	-103.415	20.65
3933	-100.255	25.665
3934	-99.19	19.505
3935	-99.03	19.37
3936	-103.335	20.73
3937	-100.405	25.675
3938	-100.26	25.66
3939	-103.285	20.695
3940	-99.22	19.215
3941	-100.225	25.71
3942	-99.255	19.51
3943	-103.45	20.555
3944	-103.245	20.665
3945	-99.05	19.41
3946	-101.68	21.13
3947	-100.19	25.75
3948	-99.135	19.53
3949	-103.4	20.735
3950	-103.42	20.605
3951	-99.195	19.23
3952	-100.405	25.785
3953	-99.17	19.245
3954	-100.205	25.73
3955	-100.26	41.815
3956	-104.17	41.719
3957	-103.38	20.75
3958	-103.435	20.685
3959	-99.245	19.335
3960	-98.955	19.375
3961	-100.255	25.685
3962	-102.965	25.77
3963	-103.28	41.84
3964	-103.33	20.735
3965	-99.025	19.32
3966	-99.27	19.39
3967	-99.165	19.245
3968	-99.04	19.205
3969	-103.41	20.67
3970	-103.41	20.695
3971	-100.375	25.78
3972	-103.445	20.565
3973	-99.025	41.748
3974	-99.05	19.36
3975	-99.07	19.355
3976	-101.66	21.075
3977	-99.26	19.355
3978	-99.285	19.34
3979	-99.205	19.41
3980	-99.17	19.495
3981	-100.185	25.79
3982	-103.43	20.675
3983	-103.415	20.675
3984	-99.265	19.44
3985	-100.385	41.876
3986	-104.89	21.52
3987	-100.255	25.695
3988	-100.16	41.907
3989	-103.38	20.615
3990	-103.41	20.71
3991	-103.435	20.665
3992	-103.43	20.615
3993	-100.42	20.625
3994	-99.005	19.33
3995	-105.235	20.605
3996	-99.03	19.25
3997	-103.405	41.84
3998	-99.25	19.46
3999	-99.245	41.748
4000	-99.005	19.175
4001	-103.395	20.745
4002	-100.245	25.74
4003	-99.19	19.275
4004	-103.285	20.65
4005	-99.18	19.245
4006	-100.27	25.76
